Time (ms),Type,Order ID,Size,Price,Direction,,Ask Price 1,Ask Size 1,Bid Price 1,Bid Size 1,,Price (plot),Ask Price 1 (plot),Ask Size 1 (plot),Bid Price 1 (plot),Bid Size 1 (plot)
56081.80903,1,260613135,18,2207400,-1,,2207400,233,2205700.00,120,,,,,,
56081.80917,1,260613139,7,2207400,-1,,2207400,240,2205700.00,120,,,,,,
56081.81592,1,260613193,200,2205700,1,,2207400,240,2205700.00,320,,,,,,
56082.21474,1,260617353,14,2207400,-1,,2207400,254,2205700.00,320,,,,,,
56083.13325,1,260632491,100,2207400,-1,,2207400,354,2205700.00,320,,,,,,
56083.43796,1,260637584,18,2205700,1,,2207400,354,2205700.00,338,,,,,,
56084.83395,3,260253668,100,2205700,1,,2207400,354,2205700.00,238,,,,,,
56085.17068,3,260613117,15,2207400,-1,,2207400,339,2205700.00,238,,,,,,
56086.11022,3,260613193,200,2205700,1,,2207400,339,2205700.00,38,,,,,,
56086.44277,1,260688835,100,2205700,1,,2207400,339,2205700.00,138,,,,,,
56087.40116,1,260713288,100,2205900,1,,2207400,339,2205900.00,100,,,,,,
56087.55477,1,260715616,100,2206000,1,,2207400,339,2206000.00,100,,,,,,
56087.62984,3,260613135,18,2207400,-1,,2207400,321,2206000.00,100,,,,,,
56087.90023,3,260613126,100,2207400,-1,,2207400,221,2206000.00,100,,,,,,
56090.75492,3,260715616,100,2206000,1,,2207400,221,2205900.00,100,,,,,,
56090.98107,1,260762620,100,2207300,-1,,2207300,100,2205900.00,100,,,,,,
56090.98119,1,260762624,100,2207300,-1,,2207300,200,2205900.00,100,,,,,,
56090.98667,1,260762758,7,2207300,-1,,2207300,207,2205900.00,100,,,,,,
56091.30549,1,260766433,100,2206000,1,,2207300,207,2206000.00,100,,,,,,
56091.8049,3,260766433,100,2206000,1,,2207300,207,2205900.00,100,,,,,,
56092.46926,4,260713288,100,2205900,1,,2207300,207,2205800.00,18,,,,,,
56092.46951,1,260777462,100,2205800,1,,2207300,207,2205800.00,118,,,,,,
56092.47021,3,260762620,100,2207300,-1,,2207300,107,2205800.00,118,,,,,,
56092.47028,3,260762624,100,2207300,-1,,2207300,7,2205800.00,118,,,,,,
56092.47107,1,260777501,100,2207300,-1,,2207300,107,2205800.00,118,,,,,,
56092.47278,3,260777501,100,2207300,-1,,2207300,7,2205800.00,118,,,,,,
56093.1262,1,260782174,100,2207300,-1,,2207300,107,2205800.00,118,,,,,,
56093.36041,3,260777462,100,2205800,1,,2207300,107,2205800.00,18,,,,,,
56093.36051,1,260786048,100,2207300,-1,,2207300,207,2205800.00,18,,,,,,
56093.36055,1,260786051,100,2207300,-1,,2207300,307,2205800.00,18,,,,,,
56095.89606,4,260713291,18,2205800,1,,2207300,307,2205700.00,238,,,,,,
56095.89779,1,260806061,100,2207300,-1,,2207300,407,2205700.00,238,,,,,,
56095.95224,3,260786051,100,2207300,-1,,2207300,307,2205700.00,238,,,,,,
56095.95365,3,260806061,100,2207300,-1,,2207300,207,2205700.00,238,,,,,,
56096.20804,1,260811321,100,2205700,1,,2207300,207,2205700.00,338,,,,,,
56096.20897,3,260811321,100,2205700,1,,2207300,207,2205700.00,238,,,,,,
56096.20904,1,260811529,100,2205800,1,,2207300,207,2205800.00,100,,,,,,
56098.00417,3,260811529,100,2205800,1,,2207300,207,2205700.00,238,,,,,,
56098.00447,1,260824719,100,2205700,1,,2207300,207,2205700.00,338,,,,,,
56099.98007,3,260824719,100,2205700,1,,2207300,207,2205700.00,238,,,,,,
56099.99282,3,260637584,18,2205700,1,,2207300,207,2205700.00,220,,,,,,
56099.99289,1,260846676,18,2207300,-1,,2207300,225,2205700.00,220,,,,,,
56099.99709,1,260848185,100,2207300,-1,,2207300,325,2205700.00,220,,,,,,
56099.99771,1,260848394,14,2207300,-1,,2207300,339,2205700.00,220,,,,,,
56100.03829,1,260853864,100,2207300,-1,,2207300,439,2205700.00,220,,,,,,
56101.36933,1,260875479,100,2205700,1,,2207300,439,2205700.00,320,,,,,,
56101.37047,3,260875479,100,2205700,1,,2207300,439,2205700.00,220,,,,,,
56101.37054,1,260875778,100,2205800,1,,2207300,439,2205800.00,100,,,,,,
56101.37181,3,260848185,100,2207300,-1,,2207300,339,2205800.00,100,,,,,,
56101.37202,1,260876008,100,2207300,-1,,2207300,439,2205800.00,100,,,,,,
56101.37371,3,260876008,100,2207300,-1,,2207300,339,2205800.00,100,,,,,,
56101.79115,1,260881461,200,2206800,1,,2207300,339,2206800.00,200,,,,,,
56101.79124,3,260786048,100,2207300,-1,,2207300,239,2206800.00,200,,,,,,
56101.79137,3,260848394,14,2207300,-1,,2207300,225,2206800.00,200,,,,,,
56101.79152,4,260881461,67,2206800,1,,2207300,225,2206800.00,133,,,,,,
56101.79202,3,260846676,18,2207300,-1,,2207300,207,2206800.00,133,,,,,,
56101.83276,4,260881461,75,2206800,1,,2207300,207,2206800.00,58,,,,,,
56101.83286,1,260881806,100,2207300,-1,,2207300,307,2206800.00,58,,,,,,
56101.83289,3,260853864,100,2207300,-1,,2207300,207,2206800.00,58,,,,,,
56101.83299,1,260881809,200,2206800,1,,2207300,207,2206800.00,258,,,,,,
56102.29785,4,260881461,58,2206800,1,,2207300,207,2206800.00,200,,,,,,
56102.29785,4,260881809,9,2206800,1,,2207300,207,2206800.00,191,,,,,,
56103.69788,3,260762758,7,2207300,-1,,2207300,200,2206800.00,191,,,,,,
56103.7894,1,260912296,100,2206800,1,,2207300,200,2206800.00,291,,,,,,
56104.54731,4,260881809,191,2206800,1,,2207300,200,2206800.00,100,,,,,,
56104.54731,4,260912296,9,2206800,1,,2207300,200,2206800.00,91,,,,,,
56104.54762,1,260922233,200,2206800,1,,2207300,200,2206800.00,291,,,,,,
56105.72202,4,260782174,100,2207300,-1,,2207300,100,2206800.00,291,,,,,,
56105.72213,3,260881806,100,2207300,-1,,2207500,7,2206800.00,291,,,,,,
56105.72225,1,260947540,100,2207400,-1,,2207400,100,2206800.00,291,,,,,,
56105.72232,3,260947540,100,2207400,-1,,2207500,7,2206800.00,291,,,,,,
56105.77739,3,260532979,7,2207500,-1,,2207600,107,2206800.00,291,,,,,,
56105.77747,3,260947645,100,2207600,-1,,2207600,7,2206800.00,291,,,,,,
56105.85624,3,260912296,91,2206800,1,,2207600,7,2206800.00,200,,,,,,
56105.88635,3,260553839,7,2207600,-1,,2207700,107,2206800.00,200,,,,,,
56105.88643,3,260957009,100,2207700,-1,,2207700,7,2206800.00,200,,,,,,
56105.94256,3,260392596,7,2207700,-1,,2207800,107,2206800.00,200,,,,,,
56105.94264,3,260962212,100,2207800,-1,,2207800,7,2206800.00,200,,,,,,
56105.94406,1,260963122,100,2207800,-1,,2207800,107,2206800.00,200,,,,,,
56107.31452,1,260983307,100,2207000,1,,2207800,107,2207000.00,100,,,,,,
56107.31462,1,260983309,100,2207800,-1,,2207800,207,2207000.00,100,,,,,,
56107.31595,3,260963122,100,2207800,-1,,2207800,107,2207000.00,100,,,,,,
56107.82058,3,260983309,100,2207800,-1,,2207800,7,2207000.00,100,,,,,,
56108.09653,3,260385744,7,2207800,-1,,2207900,107,2207000.00,100,,,,,,
56108.09661,3,260988191,100,2207900,-1,,2207900,7,2207000.00,100,,,,,,
56108.09813,1,260990578,100,2207900,-1,,2207900,107,2207000.00,100,,,,,,
56108.31502,3,260983307,100,2207000,1,,2207900,107,2206800.00,200,,,,,,
56108.31511,1,260993370,100,2207900,-1,,2207900,207,2206800.00,200,,,,,,
56108.53311,4,260922233,200,2206800,1,,2207900,207,2206500.00,20,,,,,,
56108.53331,1,260995015,200,2206800,1,,2207900,207,2206800.00,200,,,,,,
56110.45387,4,260995015,200,2206800,1,,2207900,207,2206500.00,20,,,,,,
56110.45416,1,261013386,100,2206800,1,,2207900,207,2206800.00,100,,,,,,
56113.1815,4,261013386,100,2206800,1,,2207900,207,2206500.00,20,,,,,,
56113.18224,3,260963115,20,2206500,1,,2207900,207,2206400.00,18,,,,,,
56113.71948,1,261045567,20,2206900,1,,2207900,207,2206900.00,20,,,,,,
56114.32891,4,261045567,20,2206900,1,,2207900,207,2206400.00,18,,,,,,
56114.88619,3,260962235,18,2206400,1,,2207900,207,2206300.00,18,,,,,,
56114.88624,1,261062885,18,2207900,-1,,2207900,225,2206300.00,18,,,,,,
56114.90794,3,260898994,18,2206300,1,,2207900,225,2205800.00,20,,,,,,
56114.90816,1,261066225,100,2205800,1,,2207900,225,2205800.00,120,,,,,,
56114.90839,1,261066236,13,2207900,-1,,2207900,238,2205800.00,120,,,,,,
56114.95095,1,261067857,18,2207300,-1,,2207300,18,2205800.00,120,,,,,,
56114.95105,1,261067859,100,2207300,-1,,2207300,118,2205800.00,120,,,,,,
56114.95256,1,261067883,100,2207200,-1,,2207200,100,2205800.00,120,,,,,,
56114.95266,1,261067888,100,2207200,-1,,2207200,200,2205800.00,120,,,,,,
56114.96428,1,261068130,7,2207200,-1,,2207200,207,2205800.00,120,,,,,,
56114.99405,1,261068901,18,2205800,1,,2207200,207,2205800.00,138,,,,,,
56116.06137,3,261067888,100,2207200,-1,,2207200,107,2205800.00,138,,,,,,
56116.06162,1,261080282,100,2207200,-1,,2207200,207,2205800.00,138,,,,,,
56116.06454,3,261066225,100,2205800,1,,2207200,207,2205800.00,38,,,,,,
56116.06461,1,261081005,100,2205900,1,,2207200,207,2205900.00,100,,,,,,
56116.82715,1,261089617,100,2207100,-1,,2207100,100,2205900.00,100,,,,,,
56116.82725,1,261089620,100,2207100,-1,,2207100,200,2205900.00,100,,,,,,
56116.82725,1,261089621,100,2207100,-1,,2207100,300,2205900.00,100,,,,,,
56116.82881,1,261089631,100,2207000,-1,,2207000,100,2205900.00,100,,,,,,
56116.82891,1,261089633,100,2207000,-1,,2207000,200,2205900.00,100,,,,,,
56118.10705,1,261100045,7,2207000,-1,,2207000,207,2205900.00,100,,,,,,
56118.3162,3,261081005,100,2205900,1,,2207000,207,2205800.00,38,,,,,,
56118.3165,1,261105756,100,2205800,1,,2207000,207,2205800.00,138,,,,,,
56118.45757,3,261105756,100,2205800,1,,2207000,207,2205800.00,38,,,,,,
56118.45765,1,261107731,100,2205900,1,,2207000,207,2205900.00,100,,,,,,
56119.7859,3,261107731,100,2205900,1,,2207000,207,2205800.00,38,,,,,,
56119.78617,1,261117980,100,2205800,1,,2207000,207,2205800.00,138,,,,,,
56119.78618,3,261058720,20,2205800,1,,2207000,207,2205800.00,118,,,,,,
56120.01162,3,261117980,100,2205800,1,,2207000,207,2205800.00,18,,,,,,
56120.0117,1,261119375,100,2205900,1,,2207000,207,2205900.00,100,,,,,,
56121.69147,3,261119375,100,2205900,1,,2207000,207,2205800.00,18,,,,,,
56121.69168,1,261132376,100,2205800,1,,2207000,207,2205800.00,118,,,,,,
56125.71408,1,261159559,3,2206800,1,,2207000,207,2206800.00,3,,,,,,
56125.71434,3,261100045,7,2207000,-1,,2207000,200,2206800.00,3,,,,,,
56125.71444,1,261159571,100,2207000,-1,,2207000,300,2206800.00,3,,,,,,
56127.27514,4,261159559,3,2206800,1,,2207000,300,2205800.00,18,,,,,,
56127.27548,1,261171674,100,2205900,1,,2207000,300,2205900.00,100,,,,,,
56127.27713,3,261171674,100,2205900,1,,2207000,300,2205800.00,18,,,,,,
56127.27738,1,261171887,100,2205800,1,,2207000,300,2205800.00,118,,,,,,
56127.296,1,261172743,7,2207000,-1,,2207000,307,2205800.00,118,,,,,,
56127.77232,4,261089631,100,2207000,-1,,2207000,207,2205800.00,118,,,,,,
56130.03435,3,261171887,100,2205800,1,,2207000,207,2205800.00,18,,,,,,
56130.03443,1,261191432,100,2205900,1,,2207000,207,2205900.00,100,,,,,,
56131.46964,3,261191432,100,2205900,1,,2207000,207,2205800.00,18,,,,,,
56131.46989,1,261201830,100,2205800,1,,2207000,207,2205800.00,118,,,,,,
56135.81961,1,261236770,100,2207000,-1,,2207000,307,2205800.00,118,,,,,,
56137.16154,1,261244911,100,2206900,-1,,2206900,100,2205800.00,118,,,,,,
56137.16165,1,261244914,100,2206900,-1,,2206900,200,2205800.00,118,,,,,,
56137.16167,1,261244915,100,2206900,-1,,2206900,300,2205800.00,118,,,,,,
56137.16188,1,261244916,7,2206900,-1,,2206900,307,2205800.00,118,,,,,,
56139.37598,3,261068901,18,2205800,1,,2206900,307,2205800.00,100,,,,,,
56140.18832,3,261201830,100,2205800,1,,2206900,307,2205700.00,100,,,,,,
56140.18857,1,261272664,100,2205700,1,,2206900,307,2205700.00,200,,,,,,
56140.27414,1,261294134,18,2206900,-1,,2206900,325,2205700.00,200,,,,,,
56140.27982,3,261272664,100,2205700,1,,2206900,325,2205700.00,100,,,,,,
56140.29937,3,260881477,100,2205700,1,,2206900,325,2205500.00,200,,,,,,
56140.29957,1,261309647,100,2205500,1,,2206900,325,2205500.00,300,,,,,,
56140.30173,1,261310441,100,2206800,-1,,2206800,100,2205500.00,300,,,,,,
56140.30184,1,261310475,100,2206800,-1,,2206800,200,2205500.00,300,,,,,,
56140.34266,3,261310441,100,2206800,-1,,2206800,100,2205500.00,300,,,,,,
56140.34275,3,261310475,100,2206800,-1,,2206900,225,2205500.00,300,,,,,,
56140.34278,1,261317236,100,2206800,-1,,2206800,100,2205500.00,300,,,,,,
56140.34284,3,261317236,100,2206800,-1,,2206900,125,2205500.00,300,,,,,,
56140.64421,1,261330215,7,2206800,-1,,2206800,7,2205500.00,300,,,,,,
56140.64431,1,261330218,100,2206800,-1,,2206800,107,2205500.00,300,,,,,,
56140.64443,1,261330220,100,2206800,-1,,2206800,207,2205500.00,300,,,,,,
56140.82654,3,261214637,100,2205500,1,,2206800,207,2205500.00,200,,,,,,
56140.98375,3,261330218,100,2206800,-1,,2206800,107,2205500.00,200,,,,,,
56140.98385,3,261330220,100,2206800,-1,,2206800,7,2205500.00,200,,,,,,
56142.39479,1,261365575,100,2205900,1,,2206800,7,2205900.00,100,,,,,,
56143.88835,3,261330215,7,2206800,-1,,2206900,207,2205900.00,100,,,,,,
56145.31387,1,261409550,100,2206100,1,,2206900,207,2206100.00,100,,,,,,
56145.81431,3,261409550,100,2206100,1,,2206900,207,2205500.00,100,,,,,,
56145.81452,1,261414896,100,2205600,1,,2206900,207,2205600.00,100,,,,,,
56145.81726,1,261415103,200,2205900,1,,2206900,207,2205900.00,200,,,,,,
56147.4012,3,261415103,200,2205900,1,,2206900,207,2205500.00,100,,,,,,
56147.40145,1,261427701,100,2205600,1,,2206900,207,2205600.00,100,,,,,,
56147.43009,1,261427793,200,2206700,-1,,2206700,200,2205600.00,100,,,,,,
56147.43019,1,261427794,100,2206700,-1,,2206700,300,2205600.00,100,,,,,,
56147.43105,3,261427793,200,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43112,3,261427794,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43115,1,261427804,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43122,3,261427804,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43125,1,261427806,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4313,3,261427806,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43134,1,261427807,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43138,3,261427807,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43146,1,261427809,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43149,3,261427809,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43154,1,261427811,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43157,3,261427811,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43164,1,261427812,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43167,3,261427812,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43172,1,261427815,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43176,3,261427815,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43182,1,261427817,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43185,3,261427817,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4319,1,261427818,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43193,3,261427818,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43199,1,261427820,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43202,3,261427820,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43207,1,261427821,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4321,3,261427821,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43216,1,261427824,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43219,3,261427824,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43224,1,261427825,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43227,3,261427825,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43233,1,261427826,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43236,3,261427826,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43241,1,261427828,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43244,3,261427828,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43251,1,261427830,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43255,3,261427830,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4326,1,261427832,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43263,3,261427832,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43272,1,261427834,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43275,3,261427834,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4328,1,261427837,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43283,3,261427837,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4329,1,261427839,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43293,3,261427839,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43298,1,261427841,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43301,3,261427841,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43308,1,261427843,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43311,3,261427843,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43316,1,261427844,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43319,3,261427844,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43325,1,261427846,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43328,3,261427846,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43333,1,261427848,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43337,3,261427848,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43343,1,261427849,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43346,3,261427849,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43351,1,261427850,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43354,3,261427850,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4336,1,261427854,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43364,3,261427854,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43369,1,261427856,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43372,3,261427856,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4338,1,261427857,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43383,3,261427857,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43388,1,261427859,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43391,3,261427859,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43398,1,261427861,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43402,3,261427861,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43407,1,261427862,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4341,3,261427862,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43418,1,261427864,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43422,3,261427864,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43427,1,261427866,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4343,3,261427866,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43436,1,261427867,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4344,3,261427867,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43445,1,261427869,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43448,3,261427869,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43454,1,261427871,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43458,3,261427871,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43463,1,261427872,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43466,3,261427872,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43474,1,261427875,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43477,3,261427875,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43482,1,261427877,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43485,3,261427877,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43492,1,261427880,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43496,3,261427880,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43501,1,261427882,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43504,3,261427882,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43515,1,261427884,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43518,3,261427884,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43523,1,261427886,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43526,3,261427886,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43534,1,261427888,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43537,3,261427888,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43542,1,261427890,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43545,3,261427890,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43551,1,261427891,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43554,3,261427891,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43559,1,261427893,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43562,3,261427893,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43569,1,261427895,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43572,3,261427895,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43577,1,261427896,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4358,3,261427896,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43588,1,261427899,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43591,3,261427899,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43596,1,261427901,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43599,3,261427901,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43605,1,261427902,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43608,3,261427902,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43613,1,261427904,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43616,3,261427904,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43621,1,261427905,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43625,3,261427905,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4363,1,261427907,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43633,3,261427907,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43639,1,261427908,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43642,3,261427908,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43647,1,261427910,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4365,3,261427910,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43656,1,261427912,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4366,3,261427912,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43665,1,261427913,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43668,3,261427913,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43674,1,261427914,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43677,3,261427914,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43682,1,261427916,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43685,3,261427916,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43691,1,261427917,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43693,3,261427917,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43699,1,261427919,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43702,3,261427919,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43708,1,261427920,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43711,3,261427920,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43716,1,261427923,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.4372,3,261427923,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43725,1,261427925,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43728,3,261427925,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43733,1,261427926,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43736,3,261427926,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43742,1,261427928,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43745,3,261427928,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4375,1,261427930,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43753,3,261427930,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.43762,1,261427933,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43767,3,261427933,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.4377,1,261427934,100,2206700,-1,,2206700,100,2205600.00,100,,,,,,
56147.43774,3,261427934,100,2206700,-1,,2206800,7,2205600.00,100,,,,,,
56147.84867,1,261429899,200,2205700,1,,2206800,7,2205700.00,200,,,,,,
56147.84892,1,261429900,100,2205700,1,,2206800,7,2205700.00,300,,,,,,
56147.95509,1,261430421,200,2206700,-1,,2206700,200,2205700.00,300,,,,,,
56147.95519,1,261430422,100,2206700,-1,,2206700,300,2205700.00,300,,,,,,
56147.95519,1,261430423,100,2206700,-1,,2206700,400,2205700.00,300,,,,,,
56147.95527,3,261429900,100,2205700,1,,2206700,400,2205700.00,200,,,,,,
56147.96097,3,261430421,200,2206700,-1,,2206700,200,2205700.00,200,,,,,,
56147.96398,1,261430493,100,2206500,-1,,2206500,100,2205700.00,200,,,,,,
56147.96407,1,261430496,100,2206500,-1,,2206500,200,2205700.00,200,,,,,,
